amount,bv_number,hour,intensity,load,minute,month,point,precip,red_day,speed,temp,weekday
192,5,16,0,2,994,7,5,0,0,78,18,5
297,5,16,0,8,994,7,8,0,0,34,18,5
104,5,16,0,1,995,7,4,0,0,87,18,5
176,5,16,0,8,996,7,9,0,0,22,18,5
122,5,16,0,5,996,7,9,0,0,23,18,5
260,5,16,0,6,997,7,8,0,0,42,18,5
190,5,16,0,5,997,7,8,0,0,37,18,5
230,5,16,0,3,998,7,5,0,0,71,18,5
274,5,16,0,3,999,7,5,0,0,75,18,5
69,5,16,0,6,999,7,9,0,0,10,18,5
211,5,16,0,3,1000,7,6,0,0,66,18,5
229,5,16,0,3,1000,7,5,0,0,76,18,5
60,5,16,0,3,1001,7,9,0,0,19,18,5
183,5,16,0,4,1001,7,8,0,0,41,18,5
156,5,16,0,3,1002,7,7,0,0,52,18,5
41,5,16,0,1,1003,7,9,0,0,26,18,5
76,5,16,0,1,1003,7,7,0,0,53,18,5
216,5,16,0,6,1004,7,8,0,0,36,18,5
240,5,16,0,3,1004,7,5,0,0,76,18,5
159,5,16,0,4,1005,7,8,0,0,34,18,5
143,5,16,0,13,1006,7,9,0,0,11,18,5
232,5,16,0,3,1006,7,6,0,0,61,18,5
46,5,16,0,0,1007,7,7,0,0,53,18,5
227,5,16,0,5,1007,7,8,0,0,39,18,5
222,5,16,0,2,1008,7,1,0,0,90,18,5
214,5,16,0,3,1009,7,6,0,0,68,18,5
255,5,16,0,3,1009,7,6,0,0,69,18,5
199,5,16,0,3,1010,7,1,0,0,60,18,5
51,5,16,0,2,1010,7,9,0,0,24,18,5
186,5,16,0,3,1011,7,8,0,0,47,18,5
176,5,16,0,1,1012,7,1,0,0,90,18,5
49,5,16,0,0,1012,7,6,0,0,63,18,5
85,5,16,0,0,1013,7,4,0,0,87,18,5
259,5,16,0,3,1013,7,5,0,0,71,18,5
108,5,16,0,1,1014,7,4,0,0,83,18,5
159,5,16,0,15,1014,7,9,0,0,10,18,5
191,5,16,0,11,1015,7,9,0,0,17,18,5
125,5,16,0,1,1016,7,1,0,0,70,18,5
242,5,16,0,6,1016,7,8,0,0,39,18,5
69,5,16,0,1,1017,7,7,0,0,58,18,5
166,5,16,0,2,1017,7,5,0,0,77,18,5
226,5,16,0,3,1018,7,6,0,0,67,18,5
65,5,16,0,0,1019,7,1,0,0,80,18,5
66,5,16,0,2,1019,7,9,0,0,29,18,5
58,5,17,0,1,1020,7,8,0,0,45,17,5
83,5,17,0,2,1020,7,8,0,0,35,17,5
198,5,17,0,5,1021,7,8,0,0,35,17,5
208,5,17,0,2,1022,7,4,0,0,86,17,5
120,5,17,0,7,1022,7,9,0,0,17,17,5
204,5,17,0,3,1023,7,7,0,0,57,17,5
112,5,17,0,1,1023,7,6,0,0,66,17,5
266,5,17,0,4,1024,7,1,0,0,60,17,5
279,5,17,0,3,1024,7,4,0,0,82,17,5
101,5,17,0,1,1025,7,4,0,0,87,17,5
263,5,17,0,3,1026,7,5,0,0,77,17,5
184,5,17,0,5,1026,7,8,0,0,36,17,5
68,5,17,0,1,1027,7,6,0,0,67,17,5
137,5,17,0,3,1027,7,8,0,0,35,17,5
48,5,17,0,4,1028,7,9,0,0,10,17,5
223,5,17,0,2,1029,7,1,0,0,90,17,5
210,5,17,0,3,1029,7,7,0,0,57,17,5
212,5,17,0,3,1030,7,6,0,0,63,17,5
259,5,17,0,3,1030,7,5,0,0,77,17,5
62,5,17,0,1,1031,7,8,0,0,37,17,5
136,5,17,0,1,1032,7,4,0,0,81,17,5
209,5,17,0,8,1032,7,9,0,0,26,17,5
192,5,17,0,2,1033,7,5,0,0,78,17,5
297,5,17,0,8,1033,7,8,0,0,34,17,5
104,5,17,0,1,1034,7,4,0,0,87,17,5
176,5,17,0,8,1034,7,9,0,0,22,17,5
122,5,17,0,5,1035,7,9,0,0,23,17,5
260,5,17,0,6,1036,7,8,0,0,42,17,5
190,5,17,0,5,1036,7,8,0,0,37,17,5
230,5,17,0,3,1037,7,5,0,0,71,17,5
274,5,17,0,3,1037,7,5,0,0,75,17,5
69,5,17,0,6,1038,7,9,0,0,10,17,5
211,5,17,0,3,1039,7,6,0,0,66,17,5
229,5,17,0,3,1039,7,5,0,0,76,17,5
60,5,17,0,3,1040,7,9,0,0,19,17,5
183,5,17,0,4,1040,7,8,0,0,41,17,5
156,5,17,0,3,1041,7,7,0,0,52,17,5
41,5,17,0,1,1042,7,9,0,0,26,17,5
119,5,17,0,3,1042,7,1,0,0,30,17,5
263,5,17,0,17,1043,7,9,0,0,15,17,5
194,5,17,0,7,1043,7,9,0,0,26,17,5
94,5,17,0,1,1044,7,7,0,0,56,17,5
266,5,17,0,7,1044,7,8,0,0,34,17,5
79,5,17,0,1,1045,7,8,0,0,42,17,5
234,5,17,0,3,1046,7,1,0,0,70,17,5
92,5,17,0,1,1046,7,4,0,0,83,17,5
110,5,17,0,1,1047,7,4,0,0,86,17,5
143,5,17,0,2,1047,7,7,0,0,52,17,5
132,5,17,0,3,1048,7,8,0,0,34,17,5
278,5,17,0,4,1049,7,6,0,0,62,17,5
65,5,17,0,0,1049,7,5,0,0,75,17,5
119,5,17,0,9,1050,7,9,0,0,12,17,5
128,5,17,0,2,1050,7,8,0,0,46,17,5
126,5,17,0,5,1051,7,9,0,0,22,17,5
183,5,17,0,2,1052,7,4,0,0,85,17,5
272,5,17,0,5,1052,7,8,0,0,48,17,5
205,5,17,0,2,1053,7,6,0,0,69,17,5
274,5,17,0,3,1053,7,4,0,0,84,17,5
105,5,17,0,4,1054,7,9,0,0,25,17,5
113,5,17,0,1,1055,7,6,0,0,66,17,5
108,5,17,0,1,1055,7,7,0,0,57,17,5
194,5,17,0,2,1056,7,5,0,0,73,17,5
161,5,17,0,2,1056,7,7,0,0,54,17,5
141,5,17,0,4,1057,7,8,0,0,34,17,5
101,5,17,0,7,1057,7,9,0,0,14,17,5
245,5,17,0,10,1058,7,9,0,0,24,17,5
142,5,17,0,1,1059,7,4,0,0,84,17,5
241,5,17,0,2,1059,7,4,0,0,82,17,5
70,5,17,0,0,1060,7,4,0,0,81,17,5
206,5,17,0,6,1060,7,1,0,0,30,17,5
85,5,17,0,2,1061,7,8,0,0,35,17,5
76,5,17,0,1,1062,7,7,0,0,53,17,5
216,5,0,0,6,8,7,8,0,0,36,21,1
127,5,0,0,4,9,7,9,0,0,28,21,1
61,5,0,0,1,9,7,8,0,0,31,21,1
142,5,0,0,1,10,7,5,0,0,79,21,1
160,5,0,0,1,10,7,4,0,0,85,21,1
237,5,0,0,6,10,7,8,0,0,39,21,1
259,5,0,0,3,11,7,4,0,0,84,21,1
174,5,0,0,2,11,7,1,0,0,80,21,1
300,5,0,0,18,11,7,9,0,0,16,21,1
218,5,0,0,2,12,7,5,0,0,78,21,1
71,5,0,0,4,12,7,9,0,0,16,21,1
166,5,0,0,2,12,7,4,0,0,82,21,1
70,5,0,0,1,13,7,8,0,0,45,21,1
156,5,0,0,3,13,7,1,0,0,50,21,1
142,5,0,0,3,13,7,8,0,0,46,21,1
195,5,0,0,2,14,7,4,0,0,84,21,1
158,5,0,0,4,14,7,8,0,0,34,21,1
206,5,0,0,6,14,7,1,0,0,30,21,1
110,5,0,0,2,15,7,8,0,0,40,21,1
275,5,0,0,11,15,7,9,0,0,23,21,1
300,5,0,0,9,15,7,8,0,0,33,21,1
300,5,0,0,7,16,7,8,0,0,39,21,1
119,5,0,0,11,16,7,9,0,0,10,21,1
59,5,0,0,2,16,7,9,0,0,22,21,1
62,5,0,0,1,17,7,7,0,0,54,21,1
258,5,0,0,8,17,7,8,0,0,31,21,1
214,5,0,0,2,17,7,5,0,0,72,21,1
48,5,0,0,0,18,7,5,0,0,73,21,1
273,5,0,0,3,18,7,4,0,0,82,21,1
294,5,0,0,9,18,7,1,0,0,30,21,1
133,5,0,0,3,19,7,8,0,0,34,21,1
83,5,0,0,2,19,7,8,0,0,33,21,1
220,5,0,0,2,20,7,5,0,0,74,21,1
259,5,0,0,3,20,7,6,0,0,65,21,1
263,5,0,0,3,20,7,5,0,0,77,21,1
252,5,0,0,4,21,7,6,0,0,63,21,1
142,5,0,0,1,21,7,5,0,0,79,21,1
160,5,0,0,1,22,7,4,0,0,85,21,1
237,5,0,0,6,22,7,8,0,0,39,21,1
259,5,0,0,3,22,7,4,0,0,84,21,1
174,5,0,0,2,23,7,1,0,0,80,21,1
300,5,0,0,18,23,7,9,0,0,16,21,1
218,5,0,0,2,23,7,5,0,0,78,21,1
71,5,0,0,4,24,7,9,0,0,16,21,1
166,5,0,0,2,24,7,4,0,0,82,21,1
70,5,0,0,1,24,7,8,0,0,45,21,1
156,5,0,0,3,25,7,1,0,0,50,21,1
142,5,0,0,3,25,7,8,0,0,46,21,1
195,5,0,0,2,25,7,4,0,0,84,21,1
158,5,0,0,4,26,7,8,0,0,34,21,1
206,5,0,0,6,26,7,1,0,0,30,21,1
110,5,0,0,2,31,7,8,0,0,40,21,1
275,5,0,0,11,31,7,9,0,0,23,21,1
300,5,0,0,9,32,7,8,0,0,33,21,1
300,5,0,0,7,32,7,8,0,0,39,21,1
119,5,0,0,11,32,7,9,0,0,10,21,1
59,5,0,0,2,33,7,9,0,0,22,21,1
62,5,0,0,1,33,7,7,0,0,54,21,1
258,5,0,0,8,33,7,8,0,0,31,21,1
214,5,0,0,2,34,7,5,0,0,72,21,1
48,5,0,0,0,34,7,5,0,0,73,21,1
273,5,0,0,3,34,7,4,0,0,82,21,1
294,5,0,0,9,35,7,1,0,0,30,21,1
133,5,0,0,3,35,7,8,0,0,34,21,1
83,5,0,0,2,36,7,8,0,0,33,21,1
220,5,0,0,2,36,7,5,0,0,74,21,1
259,5,0,0,3,36,7,6,0,0,65,21,1
263,5,0,0,3,37,7,5,0,0,77,21,1
252,5,0,0,4,38,7,6,0,0,63,21,1
251,5,0,0,3,44,7,4,0,0,83,21,1
85,5,0,0,1,44,7,8,0,0,47,21,1
194,5,0,0,2,45,7,5,0,0,78,21,1
291,5,0,0,5,46,7,7,0,0,54,21,1
271,5,0,0,3,46,7,4,0,0,88,21,1
48,5,0,0,0,46,7,4,0,0,89,21,1
49,5,0,0,1,47,7,8,0,0,31,21,1
92,5,0,0,1,47,7,6,0,0,66,21,1
176,5,0,0,17,47,7,9,0,0,10,21,1
229,5,0,0,4,48,7,7,0,0,54,21,1
276,5,0,0,8,49,7,8,0,0,31,21,1
231,5,0,0,6,49,7,8,0,0,38,21,1
171,5,0,0,4,49,7,8,0,0,40,21,1
142,5,0,0,1,50,7,5,0,0,79,21,1
160,5,0,0,1,50,7,4,0,0,85,21,1
237,5,0,0,6,50,7,8,0,0,39,21,1
259,5,0,0,3,51,7,4,0,0,84,21,1
174,5,0,0,2,51,7,1,0,0,80,21,1
300,5,0,0,18,52,7,9,0,0,16,21,1
218,5,0,0,2,52,7,5,0,0,78,21,1
71,5,0,0,4,53,7,9,0,0,16,21,1
166,5,0,0,2,53,7,4,0,0,82,21,1
70,5,0,0,1,53,7,8,0,0,45,21,1
156,5,0,0,3,53,7,1,0,0,50,21,1
142,5,0,0,3,54,7,8,0,0,46,21,1
195,5,0,0,2,54,7,4,0,0,84,21,1
158,5,0,0,4,54,7,8,0,0,34,21,1
206,5,0,0,6,55,7,1,0,0,30,21,1
110,5,0,0,2,55,7,8,0,0,40,21,1
275,5,0,0,11,55,7,9,0,0,23,21,1
300,5,0,0,9,56,7,8,0,0,33,21,1
300,5,0,0,7,56,7,8,0,0,39,21,1
119,5,0,0,11,56,7,9,0,0,10,21,1
59,5,0,0,2,57,7,9,0,0,22,21,1
62,5,0,0,1,57,7,7,0,0,54,21,1
258,5,0,0,8,57,7,8,0,0,31,21,1
214,5,0,0,2,58,7,5,0,0,72,21,1
48,5,0,0,0,58,7,5,0,0,73,21,1
273,5,0,0,3,58,7,4,0,0,82,21,1
294,5,0,0,9,59,7,1,0,0,30,21,1
133,5,0,0,3,59,7,8,0,0,34,21,1
83,5,0,0,2,59,7,8,0,0,33,21,1
220,5,0,0,2,55,7,5,0,0,74,21,1
259,5,0,0,3,56,7,6,0,0,65,21,1
263,5,0,0,3,56,7,5,0,0,77,21,1
252,5,0,0,4,56,7,6,0,0,63,21,1
262,5,0,0,11,57,7,9,0,0,22,21,1
251,5,0,0,3,57,7,4,0,0,83,21,1
207,5,0,0,4,58,7,8,0,0,47,21,1
121,5,0,0,2,58,7,7,0,0,54,21,1
78,5,0,0,1,58,7,7,0,0,57,21,1
147,5,0,0,1,59,7,4,0,0,85,21,1
77,5,0,0,1,59,7,6,0,0,61,21,1
194,5,0,0,2,59,7,1,0,0,90,21,1
113,5,1,0,5,60,7,9,0,0,20,23,1
201,5,1,0,4,61,7,8,0,0,45,23,1
209,5,1,0,3,62,7,6,0,0,62,23,1
217,5,1,0,3,63,7,6,0,0,63,23,1
187,5,1,0,13,64,7,9,0,0,14,23,1
259,5,1,0,12,65,7,9,0,0,20,23,1
196,5,1,0,15,66,7,9,0,0,13,23,1
155,5,1,0,1,67,7,5,0,0,79,23,1
164,5,0,0,2,37,7,7,0,0,56,21,1
262,5,0,0,11,38,7,9,0,0,22,21,1
121,5,0,0,2,39,7,7,0,0,54,21,1
78,5,0,0,1,39,7,7,0,0,57,21,1
147,5,0,0,1,39,7,4,0,0,85,21,1
77,5,0,0,1,40,7,6,0,0,61,21,1
194,5,0,0,2,42,7,1,0,0,90,21,1
209,5,0,0,3,42,7,6,0,0,62,21,1
94,5,0,0,4,43,7,9,0,0,22,21,1
188,5,0,0,4,43,7,8,0,0,47,21,1
217,5,0,0,3,44,7,6,0,0,63,21,1
187,5,0,0,13,45,7,9,0,0,14,21,1
259,5,1,0,12,65,7,9,0,0,20,23,1
85,5,0,0,1,38,7,4,0,0,82,21,1
207,5,0,0,4,40,7,8,0,0,47,21,1
113,5,0,0,5,41,7,9,0,0,20,21,1
201,5,0,0,4,41,7,8,0,0,45,21,1
145,5,0,0,2,41,7,6,0,0,62,21,1
64,5,0,0,0,42,7,1,0,0,70,21,1
283,5,0,0,3,43,7,4,0,0,86,21,1
141,5,0,0,7,45,7,9,0,0,20,21,1
73,5,1,0,7,60,7,9,0,0,10,23,1
145,5,1,0,2,60,7,6,0,0,62,23,1
64,5,1,0,0,61,7,1,0,0,70,23,1
94,5,1,0,4,61,7,9,0,0,22,23,1
283,5,1,0,3,62,7,4,0,0,86,23,1
141,5,1,0,7,62,7,9,0,0,20,23,1
188,5,1,0,4,63,7,8,0,0,47,23,1
85,5,1,0,1,63,7,8,0,0,47,23,1
194,5,1,0,2,64,7,5,0,0,78,23,1
73,5,1,0,7,64,7,9,0,0,10,23,1
50,5,1,0,1,65,7,8,0,0,44,23,1
40,5,1,0,3,65,7,9,0,0,11,23,1
235,5,1,0,10,66,7,9,0,0,22,23,1
293,5,1,0,4,66,7,6,0,0,67,23,1
105,5,1,0,3,66,7,8,0,0,34,23,1
163,5,1,0,2,66,7,5,0,0,76,23,1
177,5,1,0,4,67,7,8,0,0,43,23,1
244,5,1,0,22,67,7,9,0,0,11,23,1
257,5,1,0,8,67,7,1,0,0,30,23,1
298,5,1,0,4,67,7,6,0,0,61,23,1
209,5,1,0,3,68,7,1,0,0,60,23,1
256,5,1,0,5,68,7,7,0,0,51,23,1
61,5,1,0,2,68,7,9,0,0,23,23,1
153,5,1,0,1,68,7,4,0,0,85,23,1
127,5,1,0,3,68,7,8,0,0,38,23,1
51,5,1,0,0,68,7,5,0,0,74,23,1
281,5,1,0,6,69,7,8,0,0,46,23,1
178,5,1,0,7,69,7,9,0,0,25,23,1
287,5,1,0,4,69,7,7,0,0,58,23,1
266,5,1,0,3,69,7,4,0,0,82,23,1
42,5,1,0,2,69,7,9,0,0,19,23,1
114,5,1,0,4,70,7,9,0,0,24,23,1
160,5,1,0,7,70,7,9,0,0,22,23,1
263,5,1,0,10,70,7,9,0,0,25,23,1
44,5,1,0,1,71,7,9,0,0,24,23,1
105,5,1,0,2,71,7,8,0,0,36,23,1
226,5,1,0,11,71,7,9,0,0,20,23,1
212,5,1,0,16,72,7,9,0,0,13,23,1
94,5,1,0,1,72,7,7,0,0,53,23,1
50,5,1,0,1,72,7,8,0,0,44,23,1
40,5,1,0,3,73,7,9,0,0,11,23,1
235,5,1,0,10,73,7,9,0,0,22,23,1
196,5,1,0,15,73,7,9,0,0,13,23,1
85,5,1,0,1,73,7,4,0,0,82,23,1
293,5,1,0,4,74,7,6,0,0,67,23,1
105,5,1,0,3,79,7,8,0,0,34,23,1
141,5,1,0,3,80,7,8,0,0,41,23,1
285,5,1,0,9,81,7,9,0,0,29,23,1
263,5,1,0,3,82,7,6,0,0,69,23,1
159,5,1,0,8,83,7,9,0,0,19,23,1
55,5,1,0,1,84,7,8,0,0,38,23,1
286,5,1,0,7,85,7,8,0,0,37,23,1
265,5,1,0,2,86,7,1,0,0,90,23,1
160,5,1,0,4,87,7,8,0,0,37,23,1
62,5,1,0,0,88,7,5,0,0,77,23,1
209,5,1,0,3,89,7,7,0,0,59,23,1
256,5,1,0,6,90,7,8,0,0,40,23,1
78,5,1,0,1,91,7,6,0,0,63,23,1
75,5,1,0,1,92,7,8,0,0,40,23,1
259,5,1,0,18,93,7,9,0,0,14,23,1
213,5,1,0,2,94,7,4,0,0,83,23,1
132,5,1,0,2,95,7,7,0,0,52,23,1
195,5,1,0,3,96,7,6,0,0,63,23,1
134,5,1,0,2,97,7,6,0,0,67,23,1
280,5,1,0,3,98,7,5,0,0,71,23,1
283,5,1,0,5,99,7,7,0,0,51,23,1
163,5,1,0,2,100,7,6,0,0,69,23,1
96,5,1,0,4,101,7,9,0,0,23,23,1
98,5,1,0,4,102,7,9,0,0,21,23,1
279,5,1,0,3,103,7,1,0,0,70,23,1
138,5,1,0,11,104,7,9,0,0,12,23,1
134,5,1,0,2,105,7,7,0,0,59,23,1
232,5,1,0,3,106,7,6,0,0,61,23,1
106,5,1,0,1,107,7,4,0,0,83,23,1
270,5,1,0,10,108,7,9,0,0,27,23,1
171,5,1,0,3,109,7,8,0,0,45,23,1
256,5,1,0,9,110,7,9,0,0,26,23,1
44,5,1,0,1,111,7,1,0,0,30,23,1
66,5,1,0,3,112,7,9,0,0,20,23,1
141,5,1,0,3,113,7,8,0,0,41,23,1
285,5,1,0,9,114,7,9,0,0,29,23,1
263,5,1,0,3,115,7,6,0,0,69,23,1
159,5,1,0,8,116,7,9,0,0,19,23,1
55,5,1,0,1,117,7,8,0,0,38,23,1
286,5,1,0,7,118,7,8,0,0,37,23,1
265,5,1,0,2,119,7,1,0,0,90,23,1
160,5,2,0,4,120,7,8,0,0,37,27,1
62,5,2,0,0,121,7,5,0,0,77,27,1
209,5,2,0,3,122,7,7,0,0,59,27,1
256,5,2,0,6,123,7,8,0,0,40,27,1
78,5,2,0,1,124,7,6,0,0,63,27,1
75,5,2,0,1,125,7,8,0,0,40,27,1
259,5,2,0,18,126,7,9,0,0,14,27,1
213,5,2,0,2,127,7,4,0,0,83,27,1
132,5,2,0,2,128,7,7,0,0,52,27,1
195,5,2,0,3,129,7,6,0,0,63,27,1
134,5,2,0,2,130,7,6,0,0,67,27,1
280,5,2,0,3,131,7,5,0,0,71,27,1
283,5,2,0,5,132,7,7,0,0,51,27,1
163,5,2,0,2,133,7,6,0,0,69,27,1
96,5,2,0,4,134,7,9,0,0,23,27,1
98,5,2,0,4,135,7,9,0,0,21,27,1
279,5,2,0,3,136,7,1,0,0,70,27,1
138,5,2,0,11,137,7,9,0,0,12,27,1
134,5,2,0,2,138,7,7,0,0,59,27,1
232,5,2,0,3,139,7,6,0,0,61,27,1
106,5,2,0,1,140,7,4,0,0,83,27,1
270,5,2,0,10,141,7,9,0,0,27,27,1
171,5,2,0,3,143,7,8,0,0,45,27,1
256,5,2,0,9,144,7,9,0,0,26,27,1
44,5,2,0,1,145,7,1,0,0,30,27,1
66,5,2,0,3,146,7,9,0,0,20,27,1
196,5,2,0,2,147,7,6,0,0,66,27,1
297,5,2,0,7,148,7,8,0,0,39,27,1
250,5,2,0,10,149,7,9,0,0,25,27,1
291,5,2,0,5,150,7,1,0,0,50,27,1
162,5,2,0,2,151,7,5,0,0,78,27,1
82,5,2,0,2,152,7,8,0,0,38,27,1
161,5,2,0,7,153,7,9,0,0,21,27,1
283,5,2,0,5,154,7,1,0,0,50,27,1
102,5,2,0,1,155,7,5,0,0,71,27,1
134,5,2,0,6,156,7,9,0,0,20,27,1
67,5,2,0,1,157,7,8,0,0,48,27,1
231,5,2,0,2,158,7,4,0,0,89,27,1
144,5,2,0,1,159,7,1,0,0,80,27,1
278,5,2,0,6,160,7,8,0,0,44,27,1
158,5,2,0,4,161,7,8,0,0,33,27,1
84,5,2,0,7,162,7,9,0,0,12,27,1
41,5,2,0,0,163,7,8,0,0,48,27,1
227,5,2,0,2,164,7,4,0,0,89,27,1
57,5,2,0,1,165,7,8,0,0,38,27,1
189,5,2,0,2,166,7,5,0,0,77,27,1
224,5,2,0,3,167,7,6,0,0,61,27,1
157,5,2,0,2,168,7,5,0,0,76,27,1
283,5,2,0,3,169,7,1,0,0,80,27,1
246,5,2,0,9,170,7,9,0,0,25,27,1
107,5,2,0,2,171,7,8,0,0,47,27,1
130,5,2,0,5,172,7,9,0,0,24,27,1
263,5,2,0,17,173,7,9,0,0,15,27,1
87,5,2,0,1,174,7,7,0,0,51,27,1
157,5,2,0,9,175,7,9,0,0,17,27,1
61,5,2,0,0,176,7,5,0,0,74,27,1
185,5,2,0,4,177,7,8,0,0,38,27,1
233,5,2,0,2,178,7,5,0,0,78,27,1
207,5,2,0,2,179,7,1,0,0,80,27,1
141,5,3,0,3,181,7,8,0,0,41,27,1
285,5,3,0,9,181,7,9,0,0,29,27,1
263,5,3,0,3,182,7,6,0,0,69,27,1
159,5,3,0,8,183,7,9,0,0,19,27,1
55,5,3,0,1,185,7,8,0,0,38,27,1
286,5,3,0,7,186,7,8,0,0,37,27,1
265,5,3,0,2,187,7,1,0,0,90,27,1
160,5,3,0,4,188,7,8,0,0,37,27,1
62,5,3,0,0,189,7,5,0,0,77,27,1
209,5,3,0,3,190,7,7,0,0,59,27,1
256,5,3,0,6,191,7,8,0,0,40,27,1
78,5,3,0,1,192,7,6,0,0,63,27,1
75,5,3,0,1,193,7,8,0,0,40,27,1
259,5,3,0,18,194,7,9,0,0,14,27,1
213,5,3,0,2,195,7,4,0,0,83,27,1
132,5,3,0,2,196,7,7,0,0,52,27,1
195,5,3,0,3,197,7,6,0,0,63,27,1
134,5,3,0,2,197,7,6,0,0,67,27,1
280,5,3,0,3,198,7,5,0,0,71,27,1
283,5,3,0,5,199,7,7,0,0,51,27,1
163,5,3,0,2,200,7,6,0,0,69,27,1
96,5,3,0,4,201,7,9,0,0,23,27,1
98,5,3,0,4,202,7,9,0,0,21,27,1
279,5,3,0,3,203,7,1,0,0,70,27,1
138,5,3,0,11,204,7,9,0,0,12,27,1
134,5,3,0,2,205,7,7,0,0,59,27,1
232,5,3,0,3,206,7,6,0,0,61,27,1
106,5,3,0,1,207,7,4,0,0,83,27,1
270,5,3,0,10,209,7,9,0,0,27,27,1
171,5,3,0,3,210,7,8,0,0,45,27,1
256,5,3,0,9,211,7,9,0,0,26,27,1
44,5,3,0,1,212,7,1,0,0,30,27,1
66,5,3,0,3,213,7,9,0,0,20,27,1
196,5,3,0,2,214,7,6,0,0,66,27,1
297,5,3,0,7,215,7,8,0,0,39,27,1
250,5,3,0,10,216,7,9,0,0,25,27,1
291,5,3,0,5,217,7,1,0,0,50,27,1
162,5,3,0,2,218,7,5,0,0,78,27,1
82,5,3,0,2,219,7,8,0,0,38,27,1
161,5,3,0,7,220,7,9,0,0,21,27,1
283,5,3,0,5,221,7,1,0,0,50,27,1
102,5,3,0,1,222,7,5,0,0,71,27,1
134,5,3,0,6,223,7,9,0,0,20,27,1
67,5,3,0,1,224,7,8,0,0,48,27,1
231,5,3,0,2,225,7,4,0,0,89,27,1
144,5,3,0,1,226,7,1,0,0,80,27,1
278,5,3,0,6,227,7,8,0,0,44,27,1
158,5,3,0,4,228,7,8,0,0,33,27,1
84,5,3,0,7,229,7,9,0,0,12,27,1
41,5,3,0,0,230,7,8,0,0,48,27,1
227,5,3,0,2,231,7,4,0,0,89,27,1
57,5,3,0,1,232,7,8,0,0,38,27,1
189,5,3,0,2,233,7,5,0,0,77,27,1
224,5,3,0,3,234,7,6,0,0,61,27,1
157,5,3,0,2,235,7,5,0,0,76,27,1
283,5,3,0,3,236,7,1,0,0,80,27,1
246,5,3,0,9,237,7,9,0,0,25,27,1
107,5,3,0,2,238,7,8,0,0,47,27,1
130,5,3,0,5,239,7,9,0,0,24,27,1
263,5,4,0,17,240,7,9,0,0,15,27,1
87,5,4,0,1,241,7,7,0,0,51,27,1
157,5,4,0,9,242,7,9,0,0,17,27,1
61,5,4,0,0,243,7,5,0,0,74,27,1
185,5,4,0,4,244,7,8,0,0,38,27,1
233,5,4,0,2,246,7,5,0,0,78,27,1
207,5,4,0,2,247,7,1,0,0,80,27,1
280,5,4,0,6,248,7,8,0,0,46,27,1
207,5,4,0,5,249,7,8,0,0,38,27,1
285,5,4,0,15,250,7,9,0,0,19,27,1
99,5,4,0,1,251,7,4,0,0,86,27,1
187,5,4,0,2,252,7,4,0,0,86,27,1
294,5,4,0,7,253,7,8,0,0,40,27,1
123,5,4,0,3,254,7,8,0,0,38,27,1
192,5,4,0,2,255,7,4,0,0,82,27,1
268,5,4,0,5,256,7,1,0,0,50,27,1
113,5,4,0,1,257,7,5,0,0,79,27,1
133,5,4,0,8,258,7,9,0,0,15,27,1
172,5,4,0,5,259,7,9,0,0,29,27,1
137,5,4,0,1,260,7,1,0,0,90,27,1
271,5,4,0,3,261,7,1,0,0,80,27,1
186,5,4,0,3,262,7,7,0,0,59,27,1
199,5,4,0,4,263,7,8,0,0,45,27,1
117,5,4,0,3,264,7,8,0,0,38,27,1
75,5,4,0,0,265,7,4,0,0,87,27,1
62,5,4,0,1,266,7,6,0,0,61,27,1
297,5,4,0,9,267,7,1,0,0,30,27,1
70,5,4,0,1,268,7,7,0,0,58,27,1
172,5,4,0,3,269,7,8,0,0,48,27,1
154,5,4,0,2,270,7,5,0,0,74,27,1
105,5,4,0,1,271,7,4,0,0,81,27,1
199,5,4,0,2,272,7,6,0,0,67,27,1
280,5,4,0,9,273,7,1,0,0,30,27,1
281,5,4,0,5,274,7,7,0,0,51,27,1
76,5,4,0,6,275,7,9,0,0,11,27,1
120,5,4,0,2,276,7,7,0,0,58,27,1
167,5,4,0,4,277,7,8,0,0,37,27,1
90,5,4,0,1,278,7,4,0,0,87,27,1
209,5,4,0,9,279,7,9,0,0,23,27,1
229,5,4,0,19,280,7,9,0,0,12,27,1
141,5,4,0,3,281,7,8,0,0,41,27,1
285,5,4,0,9,282,7,9,0,0,29,27,1
263,5,4,0,3,283,7,6,0,0,69,27,1
159,5,4,0,8,284,7,9,0,0,19,27,1
55,5,4,0,1,285,7,8,0,0,38,27,1
286,5,4,0,7,286,7,8,0,0,37,27,1
265,5,4,0,2,287,7,1,0,0,90,27,1
160,5,4,0,4,288,7,8,0,0,37,27,1
62,5,4,0,0,289,7,5,0,0,77,27,1
209,5,4,0,3,290,7,7,0,0,59,27,1
256,5,4,0,6,291,7,8,0,0,40,27,1
78,5,4,0,1,292,7,6,0,0,63,27,1
75,5,4,0,1,293,7,8,0,0,40,27,1
259,5,4,0,18,294,7,9,0,0,14,27,1
213,5,4,0,2,295,7,4,0,0,83,27,1
132,5,4,0,2,296,7,7,0,0,52,27,1
195,5,4,0,3,297,7,6,0,0,63,27,1
134,5,4,0,2,298,7,6,0,0,67,27,1
280,5,4,0,3,299,7,5,0,0,71,27,1
283,5,5,0,5,300,7,7,0,0,51,29,1
